1
13
47533
2018
30
6
27
2018
3
3
2
5
7
11
8
2017
322
40
24
7
7
5
5
6
27
10
13
2
7
2
5
10
4
25
3
833
1
1
1446
10
3735
26
652
16
6
25
1
4
1
200
4
5
5
9
40
24
6
3
3
3270
251
100
8066
1
3
7
6
7639
7111
52
243
3311
92
473
3300
11
281
3211
9678
120
21
4946
7
21
120
24
2146
2
2
7
26
26
3
25
3
29
3
19
5
2
6
1990
90
2000
6
2015
4
60
90
446
27
98
5
26
300
22342
3
1321
4
109
63
64
17
2844
14
128
12
16
67
10
350
1
8
72
72
26
27
32
7
2
8
12
10
10
29
2002
11
1990
9
2017
1986
3
2009
4
17
12
18
20
5
800
2030
2018
6
27
102
102
175
500
1
1521
7
1540
1426
491085473278000167
8
1333
1300
3
5255
2827
25
44
15000
1
1704
7
7
1
5
210
12
1
25
2484
105
12
1
3
6
3
5402
6601
3
5402
6602
4095
2017
53
31
3
4
14
3
6833
560
5
18500
7
684
1250
86
30
5
3500
100
5
1
9
1
3
5219
6125
3
5219
6174
1
11
21
60480
5
56
2018
7
11
2
2
3
3918
5517
3
3918
8618
4
7
9
3
3
3265
3264
6811
1311
2
17

